,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
418,34,6,243867,12,7,2,3,3,4,0,0,0,40,28,1
419,34,4,240283,15,9,5,11,0,1,1,0,0,40,28,1
420,20,5,61777,1,10,1,0,1,1,0,0,0,30,28,1
421,17,5,175024,12,7,0,9,5,1,0,2176,0,18,28,1
422,32,4,92003,4,13,1,8,2,1,1,0,0,40,28,0
423,29,5,188401,15,9,5,12,3,1,0,0,0,40,28,1
424,33,5,228528,13,6,0,13,0,1,1,0,0,35,28,1
425,25,5,133373,15,9,1,11,1,1,0,0,0,60,28,1
426,36,8,255191,11,14,0,14,3,1,0,0,1408,40,28,1
427,23,5,204653,15,9,0,9,3,1,0,0,0,72,39,1
428,63,0,222289,15,9,1,8,1,1,0,0,0,40,28,0
429,47,6,287480,11,14,1,14,1,1,0,0,0,40,28,1
430,80,3,107762,15,9,4,10,3,1,0,0,0,24,28,1
431,17,3,202521,12,7,0,10,5,1,0,0,0,40,28,1
432,40,1,204116,4,13,3,14,3,1,1,2174,0,40,28,1
433,30,5,29662,2,12,1,5,2,1,1,0,0,25,28,0
434,27,5,116358,1,10,0,13,5,3,0,0,1980,40,38,1
435,33,5,208405,11,14,1,14,1,1,0,0,0,50,28,0
436,34,6,284843,15,9,0,12,3,4,0,594,0,60,28,1
437,34,6,117018,1,10,0,1,3,1,1,0,0,40,28,1
438,23,5,81281,1,10,1,2,1,1,0,0,0,40,28,1
439,42,6,340148,1,10,1,2,2,1,1,0,0,40,28,1
440,29,5,363425,4,13,0,14,3,1,0,0,0,40,28,1
441,45,5,45857,15,9,5,2,3,1,1,0,0,28,28,1
442,24,8,191073,15,9,0,4,5,1,0,0,0,40,28,1
443,44,5,116632,1,10,1,14,1,1,0,0,0,40,28,0
444,27,5,405855,5,5,0,13,4,1,0,0,0,40,27,1
445,20,5,298227,1,10,0,0,3,1,0,0,0,35,28,1
446,44,5,290521,15,9,4,8,0,4,1,0,0,40,28,1
447,51,5,56915,15,9,1,13,1,0,0,0,0,40,28,1
448,20,5,146538,15,9,1,3,1,1,0,0,0,40,28,1
449,17,3,258872,12,7,0,10,5,1,1,0,0,5,28,1
450,19,5,206399,15,9,0,3,5,4,1,0,0,40,28,1
451,45,0,197332,1,10,1,13,1,1,0,0,0,55,28,0
452,60,5,245062,15,9,1,13,1,1,0,0,0,40,28,0
453,42,5,197583,2,12,1,8,1,4,0,0,0,40,36,0
454,44,1,234885,15,9,1,0,2,1,1,0,0,40,28,0
455,40,5,72887,6,11,1,3,1,3,0,0,0,40,28,0
456,30,5,180374,15,9,1,8,2,1,1,0,0,40,28,1
457,38,5,351299,1,10,1,11,1,4,0,0,0,50,28,1
458,23,5,54012,15,9,1,11,1,1,0,0,0,60,28,1
459,32,3,115745,1,10,1,10,1,1,0,0,0,40,28,1
460,44,5,116632,2,12,0,12,5,1,0,0,0,40,28,1
461,54,6,288825,15,9,1,11,1,4,0,0,0,40,28,1
462,32,5,132601,4,13,1,14,1,1,0,0,0,50,28,1
463,50,5,193374,8,2,3,13,0,1,0,0,0,40,28,1
464,24,5,170070,4,13,0,7,3,1,1,0,0,20,28,1
465,37,5,126708,15,9,1,2,2,1,1,0,0,60,28,1
466,52,5,35598,15,9,5,11,0,1,0,0,0,40,28,1
467,38,5,33983,1,10,1,11,1,1,0,0,0,40,28,1
468,49,5,192776,11,14,1,8,1,1,0,0,1977,45,28,0
469,30,5,118551,4,13,1,7,2,1,1,0,0,16,28,0
470,60,5,201965,1,10,0,14,0,1,0,0,0,40,28,0
471,22,3,139883,1,10,0,10,5,1,0,0,0,40,28,1
472,35,5,285020,15,9,0,13,3,1,0,0,0,40,28,1
473,30,5,303990,15,9,0,11,3,1,0,0,0,60,28,1
474,67,5,49401,6,11,5,5,3,1,1,0,0,24,28,1
475,46,5,279196,4,13,0,13,3,1,1,0,0,40,28,1
476,17,5,211870,5,5,0,5,3,1,0,0,0,6,28,1
477,22,5,281432,1,10,0,9,5,1,0,0,0,30,28,1
478,27,5,161155,13,6,0,5,3,1,0,0,0,40,28,1
479,23,5,197904,15,9,0,5,0,1,1,0,0,35,28,1
480,33,5,111746,2,12,1,13,1,1,0,0,0,45,23,1
481,43,1,170721,1,10,1,13,1,1,0,0,0,20,28,1
482,28,4,70100,4,13,0,14,3,1,0,0,0,20,28,1
483,41,5,193626,15,9,3,13,0,1,1,0,0,40,28,1
484,52,3,271749,9,8,0,10,4,4,0,594,0,40,28,1
485,25,5,189775,1,10,3,2,5,4,1,0,0,20,28,1
486,63,3,401531,8,2,1,10,1,1,0,0,0,35,28,1
487,59,6,286967,15,9,1,11,1,1,0,0,0,45,28,1
488,45,6,164427,4,13,5,14,0,1,1,0,0,40,28,1
489,38,5,91039,4,13,1,0,1,1,0,15024,0,60,28,0
490,40,5,347934,15,9,0,5,3,1,1,0,0,35,28,1
491,46,8,371373,15,9,5,2,3,1,0,0,0,40,28,1
492,35,5,32220,2,12,0,8,3,1,1,0,0,60,28,1
493,34,5,187251,15,9,5,14,0,1,1,0,0,25,28,1
494,33,5,178107,4,13,0,13,5,1,0,0,0,20,28,1
495,41,5,343121,15,9,5,2,0,1,1,0,0,36,28,1
496,20,5,262749,1,10,0,3,5,1,0,0,0,40,28,1
497,23,5,403107,3,3,0,5,5,1,0,0,0,40,29,1
498,26,5,64293,1,10,0,14,3,1,1,0,0,35,28,1
499,72,3,303588,15,9,1,10,1,1,0,0,0,20,28,1
500,23,6,324960,15,9,0,12,3,1,0,0,0,40,40,1
501,62,6,114060,15,9,1,11,1,1,0,0,0,40,28,1
502,52,5,48925,1,10,1,2,1,1,0,0,0,40,28,1
503,58,5,180980,1,10,5,5,0,1,1,0,0,42,14,1
504,25,5,181054,4,13,0,0,3,1,1,0,0,40,28,1
505,24,5,388093,4,13,0,8,3,4,0,0,0,40,28,1
506,19,5,249609,1,10,0,1,5,1,0,0,0,8,28,1
507,43,5,112131,1,10,1,8,1,1,0,0,0,40,28,1
508,47,6,543162,15,9,2,2,0,4,1,0,0,40,28,1
509,39,5,91996,15,9,5,5,0,1,1,0,0,40,28,1
510,49,5,141944,6,11,3,9,0,1,0,0,1380,42,28,1
511,53,3,251804,3,3,4,10,0,4,1,0,0,30,28,1
512,32,5,37070,6,11,0,13,3,1,0,0,0,45,28,1
513,34,5,337587,1,10,1,14,1,1,0,0,0,50,28,0
514,28,5,189346,15,9,5,13,3,1,0,0,0,45,28,1
515,57,3,222216,6,11,4,10,0,1,1,0,0,38,28,1
516,25,5,267044,1,10,0,2,3,0,1,0,0,20,28,1
517,20,3,214635,1,10,0,10,5,1,0,0,0,24,28,1
518,21,3,204226,1,10,0,10,0,1,1,0,0,35,28,1
519,34,5,108116,4,13,1,14,1,1,0,0,0,50,28,0
520,38,0,99146,4,13,1,8,1,1,0,15024,0,80,28,0
521,50,5,196232,15,9,1,8,1,1,0,7688,0,50,28,0
522,24,6,248344,1,10,5,9,3,4,0,0,0,50,28,1
523,37,6,186035,1,10,1,7,1,1,0,0,0,45,28,0
524,44,5,177905,1,10,5,3,0,1,0,0,0,58,28,0
525,28,5,85812,1,10,1,0,2,1,1,0,0,40,28,1
526,42,5,221172,4,13,1,8,1,1,0,0,0,40,28,0
527,74,5,99183,1,10,5,2,3,1,1,0,0,9,28,1
528,38,1,190387,15,9,1,13,1,1,0,0,0,50,28,1
529,44,1,202692,11,14,1,14,1,1,0,0,0,40,28,1
530,44,5,109339,12,7,5,3,0,2,1,0,0,46,21,1
531,26,5,108658,15,9,0,3,3,1,0,0,0,40,28,1
532,36,5,197202,15,9,1,5,1,4,0,0,0,40,28,1
533,41,5,101739,2,12,1,8,2,1,1,0,0,50,28,0
534,67,5,231559,10,15,1,14,1,1,0,20051,0,48,28,0
535,39,6,207853,9,8,1,7,1,1,0,0,0,50,28,1
536,57,5,190942,8,2,4,6,3,4,1,0,0,30,28,1
537,29,5,102345,6,11,2,13,3,1,0,0,0,40,28,1
538,31,0,41493,4,13,0,12,3,1,1,0,0,45,28,1
539,34,3,190027,15,9,0,10,0,4,1,0,0,40,28,1
540,44,5,210525,1,10,1,11,1,1,0,0,0,40,28,1
541,29,5,133937,7,16,0,14,5,1,0,0,0,40,28,1
542,30,5,237903,1,10,0,9,0,1,1,0,0,40,28,1
543,27,5,163862,15,9,0,11,3,1,0,0,0,40,28,1
544,27,5,201872,1,10,1,0,1,1,0,0,0,50,28,1
545,32,5,84179,15,9,0,9,3,1,1,0,0,45,28,1
546,58,5,51662,13,6,1,5,2,1,1,0,0,8,28,1
547,35,6,233327,1,10,1,1,1,1,0,0,0,40,28,1
548,21,5,259510,15,9,0,9,5,1,0,0,0,36,28,1
549,28,5,184831,1,10,0,13,0,1,0,0,0,40,28,1
550,46,1,245724,1,10,5,8,3,1,0,0,0,50,28,1
551,36,1,27053,15,9,2,5,0,1,1,0,0,40,28,1
552,72,5,205343,12,7,4,2,0,1,1,0,0,40,28,1
553,35,5,229328,15,9,1,3,2,4,1,0,0,40,28,1
554,33,8,319560,6,11,5,13,0,4,1,0,0,40,28,0
555,69,5,136218,12,7,0,3,3,1,1,0,0,40,28,1
556,35,5,54576,15,9,1,3,1,1,0,0,0,40,28,1
557,31,5,323069,15,9,2,2,0,1,1,0,0,20,36,1
558,34,5,148291,15,9,1,7,2,1,1,0,0,32,28,1
559,30,5,152453,12,7,1,5,1,1,0,0,0,40,27,1
560,28,5,114053,4,13,0,11,3,1,0,0,0,55,28,1
561,54,5,212960,4,13,1,0,1,1,0,0,0,35,28,0
562,47,5,264052,1,10,1,14,1,1,0,0,0,50,28,0
563,24,5,82804,15,9,0,9,0,4,1,0,0,40,28,1
564,52,1,334273,4,13,1,14,1,1,0,0,0,60,28,0
565,20,5,27337,15,9,0,9,5,0,0,0,0,48,28,1
566,43,0,188436,11,14,1,8,1,1,0,5013,0,45,28,1
567,45,5,433665,0,4,2,5,0,1,1,0,0,40,27,1
568,29,1,110663,15,9,2,13,3,1,0,0,0,35,28,1
569,47,5,87490,11,14,5,8,0,1,0,0,0,42,28,1
570,24,5,354351,15,9,0,13,5,1,0,0,0,40,28,1
571,51,5,95469,15,9,1,14,1,1,0,0,0,40,28,1
572,17,5,242718,12,7,0,0,5,1,0,0,0,12,28,1
573,37,5,22463,6,11,1,13,1,1,0,0,1977,40,28,0
574,27,5,158156,7,16,0,14,3,1,1,0,0,70,28,1
575,29,5,350162,4,13,1,8,2,1,0,0,0,40,28,0
576,18,3,165532,9,8,0,10,5,1,0,0,0,25,28,1
577,36,1,28738,2,12,5,0,0,1,1,0,0,35,28,1
578,58,6,283635,4,13,0,14,3,1,1,0,0,40,28,1
579,26,1,86646,1,10,1,13,1,1,0,0,0,45,28,1
580,65,3,195733,1,10,1,10,1,1,0,0,0,30,28,0
581,57,5,69884,15,9,1,0,1,1,0,0,0,40,28,0
582,59,5,199713,15,9,1,13,1,1,0,0,0,40,28,1
583,27,5,181659,15,9,1,3,1,1,0,0,0,40,28,1
584,31,1,340939,4,13,0,7,3,1,0,0,0,40,28,1
585,21,5,197747,1,10,0,0,5,1,1,0,0,24,28,1
586,29,5,34292,1,10,0,2,3,1,0,0,0,60,28,1
587,18,5,156764,12,7,0,5,5,1,0,0,0,40,28,1
588,52,5,25826,13,6,1,13,1,1,0,0,1887,47,28,0
589,57,0,103948,4,13,5,14,3,1,0,0,0,80,28,1
590,42,3,137390,15,9,1,10,1,1,0,0,0,40,28,1
591,55,3,105138,15,9,1,10,2,3,1,0,0,40,28,1
592,60,5,39352,0,4,0,11,3,1,0,0,0,48,28,0
593,31,5,168387,4,13,1,14,1,1,0,7688,0,40,31,0
594,23,5,117789,4,13,0,2,5,1,1,0,0,40,28,1
595,27,5,267147,15,9,0,0,5,1,0,0,0,40,28,1
596,23,3,99399,1,10,0,10,0,0,1,0,0,25,28,1
597,42,1,214242,10,15,1,14,1,1,0,0,1902,50,28,0
598,25,5,200408,1,10,0,7,3,1,0,2174,0,40,28,1
599,49,5,136455,4,13,0,14,3,1,1,0,0,45,28,1
600,32,5,239824,4,13,0,7,3,1,0,0,0,40,28,1
601,19,5,217039,1,10,0,2,5,1,0,0,0,28,28,1
602,60,5,51290,0,4,5,5,3,1,1,0,0,40,28,1
603,42,6,175674,5,5,1,5,1,1,0,0,0,40,28,1
604,35,1,194404,2,12,0,12,3,1,0,0,0,40,28,1
605,48,5,45612,15,9,0,2,0,4,1,0,0,37,28,1
606,51,5,410114,11,14,1,13,1,1,0,0,0,40,28,0
607,29,5,182521,15,9,0,13,3,0,0,0,0,40,28,1
608,36,6,339772,15,9,2,8,3,4,0,0,0,40,28,1
609,17,5,169658,13,6,0,5,5,1,1,0,0,21,28,1
610,52,5,200853,11,14,5,14,3,1,1,6849,0,60,28,1
611,24,5,247564,15,9,0,13,3,1,0,0,0,40,28,1
612,24,5,249909,15,9,1,9,1,1,0,0,0,50,28,1
613,26,6,208122,4,13,0,14,5,1,0,1055,0,40,28,1
614,27,5,109881,4,13,0,5,5,1,1,0,0,20,28,1
615,39,5,207824,15,9,0,9,5,1,0,0,0,60,28,1
616,30,5,369027,15,9,1,11,1,4,0,0,0,45,28,1
617,50,1,114117,15,9,1,8,1,1,0,0,0,32,28,1
618,52,0,51048,4,13,1,0,1,1,0,0,0,55,28,1
619,46,5,102388,10,15,1,14,1,1,0,15024,0,45,28,0
620,23,5,190483,4,13,0,0,5,1,1,0,0,20,28,1
621,45,5,462440,12,7,4,5,3,4,1,0,0,20,28,1
622,65,5,109351,5,5,4,6,0,4,1,0,0,24,28,1
623,29,5,34383,6,11,1,11,1,1,0,0,0,55,28,1
624,47,5,241832,5,5,3,9,0,1,0,0,0,40,29,1
625,30,5,124187,15,9,0,12,5,4,0,0,0,60,28,1
626,34,5,153614,15,9,1,0,1,1,0,0,0,45,28,0
627,38,1,267556,15,9,1,0,1,1,0,0,0,64,28,1
628,33,5,205469,1,10,1,8,1,1,0,0,0,40,28,0
629,49,5,268090,4,13,1,0,1,1,0,0,0,26,28,0
630,47,1,165039,1,10,0,5,0,4,1,0,0,40,28,1
631,49,6,120451,13,6,2,5,0,4,1,0,0,40,28,1
632,43,5,154374,1,10,1,13,1,1,0,15024,0,60,28,0
633,30,5,103649,4,13,1,2,2,4,1,0,0,40,28,0
634,58,1,35723,15,9,1,13,1,1,0,0,0,60,28,1
635,19,5,262601,15,9,0,5,5,1,1,0,0,14,28,1
636,21,5,226181,4,13,0,9,3,1,0,0,0,40,28,1
637,33,5,175697,4,13,1,8,1,1,0,15024,0,60,28,0
638,47,0,248145,3,3,1,11,1,1,0,0,0,50,1,1
639,52,1,289436,7,16,1,14,1,1,0,0,0,60,28,0
640,26,5,75654,15,9,5,13,3,1,0,0,0,55,28,1
641,60,5,199378,15,9,1,13,1,1,0,0,0,40,28,1
642,21,5,160968,1,10,0,9,5,1,0,0,0,40,28,1
643,36,5,188563,1,10,1,0,1,1,0,5178,0,50,28,0
644,31,5,55849,1,10,1,13,1,1,0,0,0,45,28,1
645,50,0,195322,7,16,2,14,3,1,0,0,0,40,28,0
646,31,6,402089,15,9,5,2,0,1,1,0,0,40,28,1
647,71,5,78277,15,9,1,13,1,1,0,0,0,15,28,1
648,58,3,158611,15,9,1,10,1,1,0,0,0,50,28,1
649,30,4,169496,4,13,1,7,1,1,0,0,0,40,28,0
650,20,5,130959,1,10,0,5,5,1,0,0,0,20,28,1
651,24,5,556660,15,9,0,8,4,1,0,4101,0,50,28,1
652,35,5,292472,7,16,1,14,1,3,0,0,0,40,5,0
653,38,4,143774,1,10,2,8,3,1,1,0,0,45,28,1
654,27,5,288341,15,9,0,3,5,1,1,0,0,32,28,1
655,29,4,71592,1,10,0,2,0,3,1,0,0,40,38,1
656,70,3,167358,5,5,4,10,0,1,1,1111,0,15,28,1
657,34,5,106742,15,9,1,13,1,1,0,0,0,45,28,1
658,44,5,219288,0,4,1,13,1,1,0,0,0,35,28,1
659,43,5,174524,15,9,1,3,1,1,0,0,0,40,28,0
660,44,1,335183,9,8,1,9,1,4,0,0,0,40,28,0
661,35,5,261293,11,14,0,0,3,1,0,0,0,60,28,1
662,27,5,111900,1,10,0,14,3,1,0,0,0,40,28,1
663,43,6,194360,11,14,0,14,3,1,0,0,0,38,28,1
664,20,5,81145,1,10,0,0,3,1,1,0,0,25,28,1
665,42,5,341204,2,12,5,14,0,1,1,8614,0,40,28,0
666,27,4,249362,1,10,1,11,1,1,0,3411,0,40,28,1
667,42,5,247019,15,9,1,13,1,4,0,0,0,40,28,0
668,20,3,114746,12,7,3,10,5,3,1,0,1762,40,30,1
669,24,5,172146,5,5,0,3,3,1,0,0,1721,40,28,1
670,48,8,110457,1,10,5,8,3,1,0,0,0,40,28,1
671,17,3,80077,12,7,0,10,5,1,1,0,0,20,28,1
672,17,1,368700,12,7,0,12,5,1,0,0,0,10,28,1
673,33,5,182556,4,13,1,8,1,1,0,0,0,40,28,0
674,50,0,219420,15,9,1,0,1,1,0,0,0,50,28,0
675,22,5,240817,15,9,0,0,5,1,1,2597,0,40,28,1
676,17,5,102726,9,8,0,5,5,1,0,0,0,16,28,1
677,32,5,226267,1,10,1,2,1,1,0,0,0,40,27,1
678,31,5,125457,15,9,0,13,3,1,0,0,0,45,28,1
679,58,1,204021,15,9,4,8,3,1,0,0,0,50,28,1
680,29,6,92262,15,9,0,1,5,1,0,0,0,48,28,1
681,37,5,161141,6,11,1,13,1,1,0,0,0,40,23,0
682,34,1,190290,15,9,1,13,1,1,0,0,0,40,28,0
683,23,6,430828,1,10,2,8,0,4,0,0,0,40,28,1
684,18,4,59342,12,7,0,2,5,1,1,0,0,5,28,1
685,34,5,136721,15,9,5,8,3,1,1,0,0,40,28,1
686,66,3,149422,0,4,0,10,3,1,0,0,0,4,28,1
687,45,6,86644,4,13,1,14,2,1,1,0,0,55,28,1
688,41,5,195124,11,14,0,8,3,1,0,0,0,35,39,1
689,26,5,167350,15,9,0,5,4,1,0,0,0,30,28,1
690,54,6,113000,1,10,1,12,1,1,0,0,0,40,28,1
691,24,5,140027,1,10,0,3,5,4,1,0,0,45,28,1
692,42,5,262425,1,10,1,14,1,1,0,0,0,50,28,1
693,20,5,316702,1,10,0,14,5,1,0,0,0,20,28,1
694,23,4,335453,4,13,0,7,3,1,1,0,0,20,28,1
695,25,3,202480,2,12,0,10,4,1,0,0,0,45,28,1
696,35,5,203628,11,14,0,14,3,1,0,0,0,60,28,0
697,31,5,118710,11,14,1,7,1,1,0,0,1902,40,28,0
698,30,5,189620,4,13,0,14,5,1,1,0,0,40,40,1
699,19,5,475028,15,9,0,0,5,1,1,0,0,20,28,1
700,36,6,110866,4,13,0,14,3,1,0,0,0,50,28,1
701,31,5,243605,4,13,4,0,0,1,1,0,1380,40,1,1
702,21,5,163870,1,10,0,9,5,1,0,0,0,30,28,1
703,31,1,80145,1,10,1,13,1,1,0,0,0,40,28,1
704,46,5,295566,7,16,5,14,0,1,1,25236,0,65,28,0
705,44,5,63042,4,13,5,8,5,1,1,0,0,50,28,0
706,40,5,229148,9,8,1,5,1,4,0,0,0,40,11,1
707,45,5,242552,1,10,0,0,3,4,0,0,0,40,28,1
708,60,5,177665,15,9,1,13,1,1,0,0,0,35,28,1
709,18,5,208103,12,7,0,5,4,1,0,0,0,25,28,1
710,28,5,296450,4,13,1,14,1,1,0,0,0,40,28,1
711,36,5,70282,1,10,5,2,0,4,1,0,0,40,28,1
712,36,5,271767,4,13,2,14,3,1,0,0,0,40,36,1
713,40,5,144995,6,11,1,7,1,1,0,4386,0,40,28,1
714,36,6,382635,4,13,5,2,0,1,1,0,0,35,12,1
715,31,5,295697,15,9,2,5,0,4,1,0,0,40,28,1
716,33,5,194141,15,9,1,3,1,1,0,0,0,40,28,1
717,19,4,378418,15,9,0,7,5,1,1,0,0,40,28,1
718,22,5,214399,1,10,0,0,5,1,1,0,0,15,28,1
719,34,5,217460,4,13,1,8,1,1,0,0,0,45,28,0
720,33,5,182556,15,9,0,5,3,1,0,0,0,40,28,1
721,41,5,125831,15,9,1,13,1,1,0,0,2051,60,28,1
722,29,5,271328,4,13,0,14,3,1,0,4650,0,40,28,1
723,50,6,50459,15,9,1,8,1,1,0,0,0,42,28,0
724,42,5,162140,4,13,1,8,1,1,0,7298,0,45,28,0
725,43,5,177937,4,13,0,14,3,1,0,0,0,40,36,0
726,44,5,111502,15,9,1,0,2,1,1,0,0,40,28,1
727,20,5,299047,1,10,0,5,3,1,1,0,0,20,28,1
728,31,5,223212,15,9,1,5,1,1,0,0,0,40,27,1
729,65,1,118474,12,7,1,8,1,1,0,9386,0,59,36,0
730,23,5,352139,1,10,0,5,3,1,1,0,0,24,28,1
731,55,5,173093,1,10,5,2,3,3,1,0,0,40,28,1
732,26,5,181655,6,11,1,2,1,1,0,0,2377,45,28,1
733,25,5,332702,6,11,0,5,5,1,1,0,0,15,28,1
734,45,3,51164,1,10,1,10,2,4,1,0,0,40,28,1
735,35,5,234901,1,10,1,13,1,1,0,2407,0,40,28,1
736,36,5,131414,1,10,0,0,3,4,1,0,0,36,28,1
737,43,4,260960,4,13,1,14,1,1,0,0,0,50,28,1
738,56,5,156052,15,9,4,5,0,4,1,594,0,20,28,1
739,42,5,279914,4,13,1,7,1,1,0,0,0,40,28,0
740,19,5,192453,1,10,0,5,4,1,1,0,0,25,28,1
741,55,1,200939,15,9,1,11,1,1,0,0,0,72,28,1
742,42,5,151408,11,14,0,8,3,1,1,14084,0,50,28,0
743,26,5,112847,6,11,0,7,5,1,0,0,0,40,28,1
744,17,5,316929,9,8,0,9,5,1,0,0,0,20,28,1
745,42,6,126319,4,13,1,14,2,1,1,0,0,40,28,0
746,55,5,197422,15,9,1,11,1,1,0,7688,0,40,28,0
747,32,5,267736,1,10,0,2,5,4,1,0,0,40,28,1
748,29,5,267034,12,7,0,13,5,4,0,0,0,40,15,1
749,46,4,193047,4,13,1,14,1,1,0,0,0,37,28,1
750,29,4,356089,4,13,1,8,1,1,0,7688,0,40,28,0
751,22,5,223515,4,13,0,14,0,1,0,0,0,20,28,1
752,58,1,87510,13,6,1,13,1,1,0,0,0,40,28,1
753,23,5,145111,15,9,0,11,0,1,0,0,0,50,28,1
754,39,5,48093,15,9,0,9,3,1,0,0,0,40,28,1
755,27,5,31757,6,11,0,13,5,1,0,0,0,38,28,1
756,54,5,285854,15,9,1,11,1,1,0,0,0,40,28,0
757,33,6,120064,4,13,0,14,3,1,1,0,0,45,28,1
758,46,8,167381,15,9,1,2,2,1,1,0,0,40,28,0
759,37,5,103408,15,9,0,12,3,4,0,0,0,40,28,1
760,36,5,101460,15,9,0,5,3,1,1,0,0,18,28,1
761,59,6,420537,15,9,1,2,2,1,1,0,0,38,28,0
762,34,6,119411,15,9,5,1,0,1,0,0,0,40,23,1
763,53,0,128272,7,16,1,8,1,1,0,0,0,70,28,0
764,51,5,386773,4,13,0,0,3,1,0,0,0,55,28,0
765,32,5,283268,13,6,2,5,0,1,1,0,0,42,28,1
766,31,4,301526,1,10,3,5,4,1,0,0,0,40,28,1
767,22,5,151790,1,10,1,0,2,1,1,0,0,30,0,1
768,47,1,106252,4,13,5,0,3,1,1,0,0,50,28,1
769,32,5,188557,15,9,0,3,3,1,0,0,0,40,28,1
770,26,5,171114,1,10,0,12,3,1,1,0,0,38,28,1
771,37,5,327323,3,3,2,12,3,1,0,0,0,32,3,1
772,31,5,244147,15,9,5,13,0,1,0,0,0,55,28,1
773,37,5,280282,6,11,1,7,2,1,1,0,0,24,28,0
774,55,5,116442,15,9,0,0,3,1,0,0,0,38,28,1
775,23,6,282579,6,11,5,7,3,1,0,0,0,56,28,1
776,36,5,51838,1,10,5,2,0,1,1,0,0,40,28,1
777,34,5,73585,11,14,1,14,1,1,0,0,0,40,36,1
778,43,5,226902,4,13,1,0,1,1,0,0,0,50,28,0
779,54,5,279129,1,10,0,7,3,1,0,0,0,40,28,1
780,43,4,146908,1,10,1,13,1,1,0,0,0,40,36,1
781,28,5,196690,6,11,0,3,3,1,1,0,1669,42,28,1
782,40,5,130760,6,11,1,8,1,1,0,0,0,50,28,0
783,41,1,49572,1,10,1,8,1,1,0,0,0,60,28,1
784,40,5,237601,4,13,0,0,3,2,1,0,0,55,28,0
785,42,5,169628,1,10,5,2,3,4,1,0,0,38,28,1
786,61,1,36671,15,9,1,12,1,1,0,0,2352,50,28,1
787,18,5,231193,9,8,0,3,5,1,0,0,0,30,28,1
788,59,3,192130,15,9,1,10,1,1,0,0,0,16,28,1
789,21,3,149704,15,9,0,10,3,1,1,1055,0,40,28,1
790,48,5,102102,6,11,1,7,1,1,0,0,0,50,28,0
791,41,0,32185,4,13,1,7,1,1,0,0,0,40,28,1
792,18,3,196061,1,10,0,10,5,1,0,0,0,33,28,1
793,23,5,211046,15,9,0,0,3,1,1,2463,0,40,28,1
794,60,5,31577,15,9,1,11,1,1,0,0,0,60,28,0
795,22,5,162343,1,10,0,5,4,4,0,0,0,20,28,1
796,61,5,128831,15,9,1,3,1,1,0,0,0,40,28,1
797,25,5,316688,15,9,0,3,3,4,0,0,0,40,28,1
798,46,5,90758,11,14,0,7,3,1,0,0,0,35,28,0
799,43,5,274363,4,13,1,8,1,1,0,0,1902,40,22,0
800,43,5,154538,2,12,5,13,3,1,0,0,0,40,28,1
801,24,5,106085,15,9,0,5,5,4,0,0,1721,30,28,1
802,68,1,315859,12,7,0,12,0,1,0,0,0,20,28,1
803,31,5,51471,15,9,5,2,0,1,1,0,0,38,28,1
804,17,5,193830,12,7,0,0,5,1,1,0,0,20,28,1
805,32,5,231043,15,9,1,13,1,1,0,5178,0,48,28,0
806,50,3,23780,11,14,3,10,4,1,0,0,0,40,28,1
807,33,5,169879,4,13,1,14,1,1,0,3103,0,47,28,0
808,64,5,270333,4,13,1,14,1,1,0,0,0,40,28,0
809,20,5,138768,15,9,0,11,5,1,0,0,0,30,28,1
810,30,5,191571,15,9,2,5,5,1,1,0,0,36,28,1
811,22,3,219941,1,10,0,10,5,4,0,0,0,40,28,1
812,43,5,94113,1,10,5,8,3,1,0,0,0,45,28,1
813,22,5,137510,1,10,0,2,5,1,0,0,0,40,28,1
814,17,5,32607,13,6,0,12,5,1,0,0,0,20,28,1
815,47,1,93208,15,9,1,5,2,1,1,0,0,75,35,1
816,41,5,254440,6,11,0,14,3,1,1,0,0,60,28,1
817,56,5,186556,1,10,1,13,1,1,0,0,0,50,28,0
818,64,5,169871,15,9,1,11,1,1,0,0,0,45,28,1
819,47,5,191277,15,9,1,11,1,1,0,0,0,50,28,0
820,48,5,167159,6,11,0,2,0,1,0,0,0,40,28,1
821,31,5,171871,11,14,0,14,3,1,1,0,0,46,28,1
822,29,5,154411,6,11,0,7,5,1,0,0,0,40,28,1
823,30,5,129227,15,9,4,2,3,1,1,0,0,40,28,1
824,32,5,110331,15,9,1,8,1,1,0,0,1672,60,28,1
825,57,5,34269,15,9,4,11,0,1,0,0,653,42,28,0
826,62,5,174355,15,9,4,5,3,1,1,0,0,40,28,1
827,39,5,680390,15,9,2,3,0,1,1,0,0,24,28,1
828,43,5,233130,1,10,0,2,3,1,0,0,0,25,28,1
829,24,0,165474,4,13,0,0,5,1,0,0,0,40,28,1
830,42,3,257780,12,7,1,10,1,1,0,0,0,15,28,1
831,53,5,194259,1,10,1,2,2,1,1,4386,0,40,28,0
832,26,5,280093,1,10,0,9,5,1,0,0,0,40,28,1
833,73,1,177387,15,9,1,8,1,1,0,0,0,40,28,1
834,72,3,28929,12,7,4,10,3,1,1,0,0,24,28,1
835,55,5,105304,15,9,1,3,1,1,0,0,0,40,28,1
836,25,5,499233,15,9,5,2,3,1,0,0,0,40,28,1
837,41,5,180572,4,13,5,14,3,1,1,0,0,50,28,0
